,id,normalize
396,1180115054575980544,minha resposta ao presidenteclique no link 
397,1179907581130821632,que bom que assistiu o vídeo os vetos apesar de prematuros e arriscados não são o problema é o que foi sancionado e o que flávio e o psl estão fazendocomo você mesmo dissesó confio mesmo na minha mãe e no meu pai 
398,1179884737206337537, para a sua
399,1179873092824383488, frota é um canalhafui o primeiro a dizer isso
400,1183135442948018182,um bom presente para os políticos darem para nossas crianças mais fundeb e menos fundo eleleitoral e fundo partidário eu apoio essa ideia e você 
401,1183096145364619264,o novo defende uma reforma tributária que seja mais transparente e facilite a vida do cidadão que quer trabalhar e emprender⠀acompanhe as redes do novo para saber mais sobre a reforma tributária
402,1183096143900753920,o modelo atual é extremamente complexo e faz com que estejamos no topo da lista entre os países que mais gastam tempo calculando imposto equivalente a 1958 horas além disso onera investimentos e exportações e não é transparente desincentivando o emprendedorismo
403,1183096142210490368,o imposto sobre bens e serviços ibs converte 5 tributos  icms is ipi pis e cofins  em um único imposto essa opção simplifica o sistema tributário sem aumentar a carga tributária é o modelo adotado por todos os países desenvolvidos na europa américa e ásia⠀
404,1183096140545310721,o novo é favorável ao ibs o imposto sobre bens e serviços que é similar ao iva imposto sobre valor agregado adotado por todos os países desenvolvidos
405,1183096137387073536,está perdido no debate da reforma tributária e não sabe qual a melhor opção para o futuro do país⠀preparamos este quadro para te ajudar a entender⠀ 
406,1182781113820991492,o novo é contra a “privilegiocracia” e por isso trabalhamos para acabar com essa cultura que transfere a renda dos mais pobres para os mais ricos queremos um brasil mais justo sem privilégios e com mais oportunidades para todos
407,1182781109517606913,apenas 121 do orçamento federal é destinado para políticas que favorecem os 40 mais pobres isso acontece porque grupos de interesses conseguem através de loby influenciar as prioridades das políticas públicas garantindo assim privilégios
408,1182724223942430721,acabou o 2º lote dos ingressos para o 5º encontro nacional garanta já sua vaga no link 
409,1182654948812738562,no final o cidadão irá pagar a conta de uma viagem internacional de parlamentares e acompanhantes faz sentido
410,1182363470337064961,não existe jeitinho para reverter o quadro e garantir a entrada do brasil na ocde devemos priorizar as reformas fortalecer as instituições realizar uma gestão eficiente com quadros técnicos e prioridades bem definidaso chile seguiu esse caminho e entrou na ocde há 10 anos
411,1182328897435815942, o novo governo de minas gerais apresentou o programa todos por minas com ações para resgatar o estado da grave situação…
412,1182034886280040454, o brasil tem 48 milhões de crianças e jovens matriculados no ensino básico é urgente unirmos forças e priorizarmos esfor…
413,1182031012496396296,devemos nos inspirar em exemplos que deram certo e começar a construir hoje um brasil mais livre já estamos muito atrasados
414,1182031010801827841,✅aprimorar os mecanismos de combate à corrupção e à impunidade✅simplificar e desburocratizar nossa legislação reduzindo a insegurança jurídicae muito mais
415,1182031009124114432,✅governo digital reduzindo burocracias e fazendo o cidadão ganhar tempo✅investimento em educação básica e capacitação técnica garantido e mais oportunidades
416,1182031007379283973,✅corte de subsídios impedindo distorções e cortando privilégios✅privatizações dando maior eficiência para a economia e deixando o estado focar nas áreas essenciais✅facilitar o investimento privado em infraestrutura
417,1183113839363141633,que nossa senhora aparecida continue a rezar constantemente por nossa pátria e tenha misericórdia do nosso futuro hoje é um dia em que todos os católicos do país relembram seu amor pela nação e pedem a sua preservação junto a padroeira 🙏🏾
418,1183007034087747584,gente aquela modinha de colocar foto de criança no perfil acabou sem mais nem menos estou perdido
419,1182431147218948097, maturidade política por parte dos membros do  reunidos com o vereador  o mais jovem da h…
420,1182418581478354945,hoje é dia de celebrar as polícias municipais que desempenham fundamental papel na segurança pública e na manutenção da lei e da ordem 
421,1182397713058537477,depois de quase dois anos de apatia e inação na prefeitura covas quer recuperar seu capital político em cima da demagogia mais irresponsável será que garante a releição
422,1182397702727966720,coisas estranhas acontecem em são paulo agora é a câmara dos vereadores aprovando uma medida casuística que autoriza o prefeito a utilizar recursos do fundo de desenvolvimento urbano em obras viárias
423,1182005562546032640,espero que essa doação possa incentivar outros políticos ou não a colaborarem com essa grande obra social
424,1182005555822518274,irmã dulce será canonizada este mês pela igreja de roma fico muito contente em saber que uma alma tão caridosa foi fruto de nossa terra alegrome como cristão católico mas também como brasileiro que deus a tenha
425,1182005545676525576,doação salarial como vocês já sabem eu abri mão do aumento salarial que os vereadores receberam no final de 2016 e repasso esse valor a diferentes instituições de caridade todos os meses e sempre publico o comprovante para que possam acompanhar o cumprimento da promessa 
426,1181964838140026881, ninguém mais presta o youtuber careca excabeludo de são paulo o humorista pica sonsa o comentarista da direita jove…
427,1181763261852717057, oi pessoal tô trabalhando muito e ando por fora qual o novo traidor da pátria e isentão do pedaço
428,1181660090388140032,é vergonhosa a atuação do prefeito e seu descompromisso com a coisa pública que o paulistano saiba fazer o correto julgamento nas urnas em 2020
429,1181660089205305344,outro grande atestado de negligência foi a viagem de férias a paris enquanto a cidade enfrentava as piores enchentes dos últimos anos se na ocasião covas só voltou após ser pressionado por doria agora ele só se preocupa com saúde e zeladoria para se garantir no cargo
430,1181660086558744576,não significa que o paulistano não queira mais investimentos nestas áreas tão importantes para a cidade mas sim que fica claro a todos que a maior preocupação do prefeito não é com a cidade que ele governa  mas com ele mesmo
431,1183170997253562369, a pessoa sabe q está falando a verdade todo mundo sabe q o conteúdo das palavra é verdadeiro mas ela fala num tom como se…
432,1183170866252779521, se pensar bem esse pessoal inventou uma espécie de ironia sinceraolha aqui vc recebe  públicoah entao eu recebo din…
433,1183110019774111745, já ficou claro que em nome dessa guerra cultural vale tudo para essa gente como se acham acima do bem e do mal numa…
434,1183110001168130048, então o convescote reaça de dudu que nem o papis quis ir custou r 80 mil de fundo partidário recurso público confi…
435,1183082709301764096,qdo percebi que esse monte de fake só aparecia latindo qdo certas pessoas eram criticadas ficou fácil entender q defendiam patrões e não valores qdo se calaram a respeito do fundão e atacaram quem era contra esse absurdo ficou claro que tinha grana envolvida são mamateiros 
436,1183077467629731842,quando eu entendi o que tava rolando e bati de frente foi porque “o ayan fez a minha cabeça” é o padrão é tentativa de deslegitimar crítica e exposiçãotipo “você não está expondo e criticando pq estão fazendo algo criticável vc só faz isso pq alguém fez a sua cabeça” 
437,1183076000860643329,fake news kk 
438,1183059324085686273, dinheiro público pro cara ficar mostrando mitada no twiter 
439,1183058597602836481, 2359 essas teses sobre mavs são pura alucinação00 ei o que tem de errado em fazer militância virtual
440,1183057554605330433, hahahahahahahahahahahahaha  tem que se esconder atrás de fake mesmo pra defender tamanha mentira
441,1183056383870156801,então no fundo era tudo apenas por dinheiro hahahahae os caras posando de “defensores dos valores conservadores” eles só querem mamar na teta mesmo então 
442,1183055079156387840,o vão flodar vcs aí mas saibam que não se trata “do povo” descontente com o  é apenas um gordo fracassado lambedor de saco acionando militância inflada é artificial igualzinho o pt fazia nem liguem para esse babaca segue o jogo 
443,1183053509001994240, não caiam na de ficar discutindo com perfis sem rosto isso funciona perfeitamente como uma cortina de fumaça para proteger q…
444,1183049513369559041,o fez uma matéria falando sobre ataques organizados de mavs envolvendo gente de gabinete para provarem que é tudo mentira gente de gabinete e mavs passaram o dia atacando de maneira organizadaparabéns aos estrategistas da milícia
445,1183049157965242370,ora ora 
446,1182870035137781761, thenoitethenoitecomdanilogentilicrianças de todas as idades nessa imagem 👏 
447,1183119162513772550,sr joão diz qual é o segredo para chegar até os 10 anoso que acharam 
448,1183066538275934208,renovando a fé e muito emocionado com esse carinho de todos comigoquantos políticos são saudados e respeitados asim pela população 
449,1183024477271134208,neste momento de fé só posso agradecer a deus e nossa senhora aparecida pela vida pela família pelos amigosmuito feliz pelo carinho das pessoas comigo emocionanteobrigado deus os abençoe 
450,1182826137761828864,e mais uma vez teremos a “saidinha” de bandidos sou contra e apresentei projeto para acabar já com essa vergonha euapoiopacoteanticrime 
451,1182778291498946560,bandido disfarçado de entregador de comida decidiu￼ assaltar ￼mas não contava com um carro blindado e motorista treinado 
452,1182670409822621696,doria vaiado e o nosso presidente ovacionado na formatura dos 698 novos sargentos ea tá aí governador o resultado de só fazer marketing e não olhar a realidade dos nossos heróispolícia nota 10 salário nota 0 
453,1182488207142854657,veja a reação dos bebês surdos ao ouvirem pela primeira vezcomo não se emocionar 
454,1182425684351819776, a lopes kalil engenharia e projeto da traço aescritório de arquitetura urbanismo e decoração comandado pelas jovens arquitetas aline lopes ariane conde e gabriela peloso parabéns a todos os envolvidos nesse excelente projeto saiba mais 
455,1182425673035636736,muito feliz com a reinauguração da praça margarida de albuquerque gimenez em santana a praça começa um novo capítulo de sua história com projetos culturais depois de dez meses é aberta ao público com sua adoção pela incorporadora e construtora peloso e conjunto com
456,1182353753875374081,pra quem defende bandido a que ponto chegamos g1
457,1182294953470418945,a quem interessa não aprovar o pacote anticrime para mim só interessa aos criminosos
458,1182267235911512065,as crianças dos dando uma aula de superação e amizade
459,1182111321774530561,ele disse à equipe que o usaria durante o show em homenagem à pmesp e frisou que foi o melhor presente que poderia ter ganhado no brasil embarcou com o presente e fez questão de cumprimentar e agradecer um por um dos que compõem a equipe da rocam
460,1182048421810753537,estou ao vivo agora no programa ospingosnosis da acompanhem papo reto e sem mimimi 
461,1182040386031800321,euapoioopacoteanticrime 
462,1182023211095080964,daqui a pouco papo reto e sem mimimi 
463,1183078999054008320,é uma honra poder participar e palestrar no maior evento conservador a cpac poder falar sobre os direitos humanos em contraponto à criminalidade no brasil é essencial para o nosso cenário todos por um brasil melhor 🇧🇷 fotos walace machado cpacbrasil 
464,1183043072432758786,ao vivo no palco do cpac brasil
465,1182984813222989825,desde ontem estou participando do maior evento conservador do mundo em são paulo saiba mais em 
466,1182983508098199552,estava demorando ana carolina jatobá madrasta que matou isabela nardoni deixa prisão para o dia das crianças é um absurdo precisamos acabar com as saidinhas esse monstro vai poder circular por são pauloa população corre perigo informações 
467,1182698737757577218,deflação abre espaço para redução de juros no país 📉 o ministro da economia paulo guedesdisse que a inflação baixa é um bom sinal pois assim o brasil tem condição de baixar jurosesse sim é um governo que pensa e faz pela populaçãoinformações 
468,1182638623910440962,pf queima mais de três toneladas de cocaína no paranávamos combater o tráfico de drogaspolícia federal fazendo uma excelente barreira no porto de paranaguáinformações 
469,1182073041775448064,mulheres mais protegidas sanciona projetos que ampliam proteção à mulher em situações de violênciaas mulheres merecem diga não à violência contra a mulher saiba mais em 
470,1182028568248950784,sessão da cj bate recorde de projetos analisadosveja mais em 
471,1182009668694138880,“a cj está na boca da população”
472,1181963902248259586,um soriso transforma tudo obrigado minha parceira de vida por proporcionar a alegria dessas crianças o seu trabalho é lindo saiba como foi aqui 
473,1181923458806095874,por um futuro melhor mec quer aumentar vagas noensino técnico em 80parabéns governo bolsonaro por mais um projeto em prol dos brasileiros
474,1181908241774718977,ministro do tcu que proibiu propaganda do pacote anticrime do ministro foi mais efetivo que qualquer agência de publicidade a campanha que tava sofrendo na mídia virou campeã na redes sociais kkvamos retwetar retwetar pacoteanticrime 
475,1181667567963906050,pt e amigos choram governo espera arrecadar r 10 mi este ano com bens de traficantes ministério da justiça e segurança públicafazendo um excelente trabalho 🇧🇷👊
476,1181626503769055233,urgente lula comprou cachaça uísque e rabadacom o dinheiro do povo e a esquerdalha que apoia esses doisserá que já comeu camarão de r 2300 o quilo e o rolê de lanchavergonha
477,1181612849136881665,cj ao vivo  projeto cria campanha de combate aos golpes financeiros contra idosos assista 
478,1182990608169877511,dois pesquisadores especializados em dinâmica de correntes marítimas fizeram simulações de computador para chegar a resultados que indicam que a origem das manchas de óleo nas praias do nordeste está no altomar a pelo menos 40 km da costa 
479,1182982497249968128, na próxima segundafeira às 20h30 e receberão os jornalistas e 
480,1182975100422893568,minha coluna da semana trata da completa ausência de formuladores de política na equipe econômica de guedes
481,1182471850124816385, operadoras devem informar ao tse linhas de agências suspeitas de disparos pelo whatsap  pedido do juiz mostra que não qu…
482,1182469427926835233, starting the impeachment inquiry may have semed risky but when it leads to headlines like associates of presidents per…
483,1182314616828956672,“i love you”  o governo dos eua de acordo com uma cópia de uma carta enviada a ocde se recusou a endossar a tentativa do brasil de ingressar na organização marcando uma reversão após meses de apoio público das principais autoridades via 
484,1182271479964196865, mass protests against corrupt governments amp deprivation are things the us govt amp its media promote only when theyre a club…
485,1182271334891565057, colégio loyola em bh usou um texto meu numa prova e um grupo de pais de direita conseguiu cancelar a prova sinto muito pelo…
486,1181729635404521473,homenzinho que não sabe a diferença entre estado e governoaté 31 de dezembro de 2026 eu assino diz bolsonaro sobre o diploma referente ao prêmio camões inclusive já pago a chico buarque
487,1181591968620650499,espero que a cpmi das fakenews esclareça definitivamente os fatos e puna os responsáveis será que moro vai ajudar acho que sim só não sei quemwhatsap admite envio maciço ilegal de mensagens nas eleições de 2018 
488,1181522054492884992,bolsonaro precisa alimentar a hipótese de que a facada teve um mandante para afastar a tese de que só a loucura explica sua ascensão ao poder
489,1181023757005180928,parabéns pela vitória querido amigo antónio costa a vitória do ps renova as esperanças de um mundo mais justo e iluminado 
490,1180820675923267584,brasil episódio de hoje planilha implica bolsonaro em caixa 2 tá com sua mãe responde bolsonaro a pergunta sobre queiroz gal heleno manda fhc calar a boca após crítica do expresidente ao governo sergio moro tem estratégia permanente de acuar instituições diz maia
491,1180624967253336064, o público tá pedindo a anitao público ei bolsonaro vai tomar no cu anitanomultishow 
492,1183188878489980929,valeu phoebe 😂 
493,1183024541297270784,o laranjal pode derrubar bolsonaro a censura está de volta comenta silvio santos e o assédio infantil em tv aberta terceiro episódio de cafécomboulos
494,1182749760417083394,vamos domingo na avenida paulista por lulalivre 
495,1182428651188563969, vai se tratar titio diz boulos sobre ataque de olavo de carvalho 
496,1182402905112023054,dois pesos duas medidas
497,1182346641728249856,justiça feita habeas corpus deferido e preta ferreira será libertada hoje pretalivre
498,1182277966614728705, para vencer um debate com terraplanistas alucinados ninguém precisa de capangas basta um globo vai se tratar titio
499,1181974303040053248,dois pesos duas medidas há 5 meses o mackenzie censurou um debate nosso sobre reforma da previdência alegando politização nesta semana recebeu o major olimpio do psl para palestra sobre o mesmo tema parabéns aos estudantes que foram denunciar a contradição 
500,1181964126752514048,a não assinatura do bolsonaro no diploma é para mim um segundo prêmio camõesdo grande chico buarque de holanda dando a resposta devida a um presidente sem estatura
501,1181688317131313153,dirigente do psl confessa ter recebido r17 mil reais em dinheiro de um assessor de ministro de bolsonaro na véspera da eleição do ano passado o laranjal parece ser a ponta do iceberg de fraudes eleitorais em série o brasil aguarda a manifestação do tse
502,1181666271265513472,bolsonaro atacou jornalistas e chamou de besteira perginta sobre denúncia do mp de tortura em presídios do pará que tinham casos de empalamento e perfuração com pregos a vontade de quem passou a vida exaltando torturadores é de homenagear os acusados
503,1181557040151486464,o povo equatoriano dá o exemplo de como enfrentar um governo traidor e entreguista os ventos começam a mudar na américa latina
504,1181361461186224135,faz1ano há exatamente um ano terminava o primeiro turno das eleições relembre o último vídeo da nossa campanha muito além de uma eleição nosso projeto é pra uma geração 
505,1181337624776237057, boa rolei de rir
506,1181301391928827904, no dia mundial do semteto te conta porque ainda tem muita gente sem casa e muita casa sem gente htps…
507,1181301367270445057, o dia mundial do habitat é celebrado anualmente na primeira segundafeira de outubro em todo o mundo foi criado pela onu e…
508,1181194166052753409, opinião  aos 73 anos optar por ficar preso em um cubículo até ter direito a julgamento justo é um ato de grandeza por…
509,1181024612450217986,nojo este cidadão comete crime reiteradamente usando concessão pública 
510,1183023118618648578,convenção estaduao do pdt  pa 🌹 
511,1182993005046910976,❤️ 
512,1182799742889332736,dia e noite debatendo o brasil na universidade federal do pará 
513,1182762876857135104, turma boa de manhuacu tá chegando reparebem cirogomes cirominas ciromineiro ciristaseguecirista manh…
514,1182446978447360001,e os bancos brasileiros batendo todos os recordes mundiais de lucro de onde vem esta montanha de dinheiro  dos que produzem e trabalham e o governo é o encarregado deste crime desde o corrupto governo fhc
515,1182394439676977152,atenção turma boa do paráamanhã sextafeira 110 estarei na ufpa para debater o brasil com vocêsparticipe 
516,1182345008030130176,7 promessa de envolvimento do brasil em ações militares contra a venezuela  abortada pelo oficialato da ativa e por rodrigo maia presidente da câmara federal 
517,1182345006809526273,6 ampliação criminosa da importação  80 de toda a importação brasileira  de derivados de petróleo  gasolina gás de cozinha diesel e querosene de aviação  mantendo 30  da capacidade de refino da petrobras ociosos
518,1182345005488316417,3 importação de 750 mil ton de trigo norte americano subsidiado4 importação de milhões de barris de etanol subsidiado dos norte americanos5 entrega da base de alcântara vedando o acesso de autoridades brasileiras sem permissão das autoridades norte americanas
519,1182345003445694464,“i love you” ou falando sério em apenas 9 meses de vassalagem vergonhosa as concessões feita por bolsonaro e seus 9 ministros generais 1 revogação do visto sem reciprocidade2 subordinação de um general brasileiro ao comando sul das forças armadas norte americanas
520,1182322644202512384,“i love you” 
521,1182272094811365376,já assistiram a entrevista para mara luquet e neila fontenele no falamos muito sobre o brasil e os projetos para tirar o nosso país dessa crise 
522,1182051324654952451,estes caras querem mesmo destruir o brasil como nação sabe o que isto significa os ricos terão suas contas em dólar e estarão protegidos de qualquer inflação ficando o real  nossa moeda nacional apenas para a classe média e para o povo trabalhador 
523,1182048673427013633,logo mais 20h30 no 
524,1181984597950767104,hoje 20h30 assistam 
525,1183084989497389058, recebemos uma carta do nosso presidente ❤ 
526,1182884457721806848, pepe mujica y alberto fernández hoy en buenos aires por lula libre lulalivre 
527,1182789194403536896, convida é domingo dia 13 todos às ruas em são paulo por lulalivre 
528,1182712015325929473, the industrial sub saharan africa regional conference in meting in dar es salam tanzania20 african trade union…
529,1182674587919835136,“não existe cidadão se ele não consegue consumir o que comer não existe consumidor se ele não puder ter acesso ao cafédamanhã almoço e a janta” lula em entrevista ao 
530,1182646466592038912,moro dalagnol trf4 e globo sabem que mentiram estou só esperando que tenham humildade de me pedirem desculpas a globo faz pressão para que não se tome nenhuma decisão a favor de lula eu vou desmascarálos eles vão saber o que é mexer com uma pessoa honesta e decente 
531,1182639183518715905, exclusive ‘i want my inocence brazil’s lula tels france 24 
532,1182639165718093824, exclusive  brazil is going through a process ful of liesthe former president of brazil 🇧🇷 lula speaks to 
533,1182393213870641153,ao vivo richard trumka presidente da maior central sindical norteamericana a aflcio e pepe alvarez secretáriogeral da maior central espanhola a ugt entregam o prêmio george meanylane kirkland de direitos humanos a lula 
534,1182280780074164225,domingo dia 13 de outubro é dia de lutar por justiçaparalula confirme presença e convide seus amigos 
535,1181994705942437889, dia 13 é dia de defender a liberdade do presidente que mais fez pelo país a presidenta convoca todos…
536,1181592167657160704,carta do expresidente lula a 
537,1181574867575066624,feliz dia do nordestino 
538,1183028548690313216,novo ep do gregnews 
539,1183023546592825344,uber fet 
540,1182768488924012544,greg news indicado mais uma vez a melhor roteiro no abra parabens a essa redação genial que só me dá orgulho alem de informações e piadas 
541,1182751221179797506,seja você reveluv blink ou army você não vai querer perder o greg news de hoje 23h na hbo 
542,1182412225161633792, pensamento crítico foi algo que aprendi com joão batista libânio com henrique de lima vaz ignacio perez e muitos outr…
543,1182396762297982976,preta 
544,1182370128308178946,preta livre 
545,1182323596238184448, vai ter funk sim amanhã tem episódio novo com participação especial da mc rebeca não perca 23h na hbo …
546,1182322441089101826,vamos marcar esse encontro dia 2 to em bh 
547,1182322126700843008,uau 450 alunos e ex alunos do loyola escreveram essa carta de repúdio obrigado mesmo a escola já deve ter sido muito bacana pra formar tanta gente crítica sinto muito 
548,1182301366611525632,fiador 
549,1182270647101198337,colégio loyola em bh usou um texto meu numa prova e um grupo de pais de direita conseguiu cancelar a prova sinto muito pelos professores e alunos da escola dia 1 estou indo a bh se quiserem encontrar pra debater a crônica e a censura
550,1182248646038999042, não sei ela mas eu já me apaixonei
551,1182247657139519488, do o texto mais divertido do dia gt piloto para uma série com eri johnson que jamais será filmada htps…
552,1181574145588563968,making of  lindo 
553,1183090728093782017,há um ano ia ao ar a entrevista ao meu grande amigo em seu programa no na época já falamos sobre os riscos de um possível governo da extrema direita e na importância de unir forças a entrevista completa está em 
554,1183030004751446022,enquanto o prefeito se isola cresce a unidade daqueles que defendem a saúde pública com qualidade projetos de lei foram apresentados para dar conta de impedir extinção o mp tem acompanhado de perto os servidores mobilizados e a opinião pública cobra soluções
555,1183029950649192449,com a câmara de vereadores com os servidores da saúde e com a população que depende dos serviços o prefeito se nega a instalar uma mesa para apresentar uma saída para a demissão de mais de 180 trabalhadores e o fim dos serviços para mais de 50 mil usuários do sus
556,1183029879605989376,é impressionante que após quase um mês do anúncio da extinção do imesf instituto municipal da estratégia de saúde da família em porto alegre nenhuma das saídas para a crise instalada nos postos de saúde da cidade tenham partido de um diálogo da prefeitura municipal
557,1182813161470222338,4 um brasil que estimule suas meninas a serem cientistas que ofereça um mercado de trabalho sem salários desiguais nossas meninas precisam de um brasil que as permita ser quem elas quiserem diadamenina vídeo lindo da ❤️ 
558,1182810216859090946,3 em estudo sobre a qualidade de vida das meninas pelo mundo feito pela ong save the children o brasil ocupa a 102ª posição dos 14 países nossas meninas precisam de um brasil que não as tirem das escolas que não tire sua vida com tiros vindo de helicópteros diadamenina
559,1182810194113433601,2 o brasil é o quarto colocado no ranking mundial absoluto e o terceiro país da américa latina com maior índice de casamentos de meninas com menos de 18 anos as mulheres representam menos de 30 dos pesquisadores em todo o mundo diadamenina
560,1182713694096183297, ontem foi dia de encontrar minha amiga para ouvi la sobre os desafios da luta contra o governo bolsonaro…
561,1182696544153284609, belíssima entrevista da manu é um quadro político de enorme capacidade que vai fazer muito pelo rio gran…
562,1182689221661921281,para entender mais leiam o fio da 
563,1182684866632179713,nós queremos saber quem financia a campanha da mentira 
564,1182671956589666304,vem ler minha entrevista para o uol sobre meu novo livro por que lutamos um livro sobre amor e liberdade que está em prévenda em todas as livrarias e no site do instituto e se fosse você  💜 
565,1182652995508625408,o governo da morte quer destruir ambos parabéns aos responsáveis que não só descobriram esse caminho para a cura do câncer como estão pensando em como oferecêlo de graça pra todo nosso povo
566,1183027102381199361,eu renato e guilherme num tempo de grande felicidade a infância na periferia nos permitiu a alegria como forma de vencer as dificuldades o maior presente que temos que dar à infância do nosso país é não arrancar sua leveza e seu direito ao futuro 
567,1182779009337384961,agora na câmara municipal do rio debatendo sobre o desmonte da educação com e 
568,1182747862419099649,justiça derruba ação do governo contra séries de tv com temática lgbt e de diversidade censura não
569,1182716767409496065,o disse que a agiu de má fé no inquérito sobre o laranjal do psl que resultou no indiciamento do ministro do turismo vai continuar calado pra não melindrar o chefe afinal o esquema também teria abastecido o caixa 2 de bolsonaro
570,1182464629714411522,com bem disse meu amigo chico é um segundo prêmio camões 
571,1182404528358002706,tortura não é forma de disciplinar moro tortura é crime 
572,1182350947080642560,depois de tanta humilhação ficou só o bagaço da laranja bolsonaro tietou bateu continência disse i love you rebaixou o brasil ao abrir mão dos nossos benefícios na omc pra agradar trump e mais uma vez acabou desmoralizado os eua não vão apoiar a entrada do país na ocde
573,1182302503653785600,a associação entre tráfico e milícias é extremamente grave e vem ocorrendo há algum tempo presidi a cpi das milícias e a cpi do tráfico de armas apresentei propostas concretas para enfrentarmos o crime organizado com inteligência mas nada foi feito o resultado é esse 
574,1182290359004667905,e já está no ar o episódio 03 do podcast nós pelo rio com freixoo tema é sobre desemprego juventude e precarização do trabalho com dê o play e compartilhe 
575,1182249560644739072,espreme o laranjal 
576,1182079507743887361, após presão osmar tera revoga exonerações na funae segue o fio 👇🏾
577,1182047294251847680,vitória da legalidade o tribunal de contas da união acaba de concluir que a propaganda do pacote moro viola a constituição e determinou a suspensão definitiva da campanha publicitária a decisão é fruto de ação minha de e 
578,1182033008506933251,bolsonaro não precisa do psl como não precisava do maluf quando estava no p ele e sua família têm seu próprio laranjal seus funcionários fantasmas assessores ligados a miliciano e acima de tudo bolsonaro tem o queiroz braço direito e amigo do peito pra gerenciar tudo isso
579,1182029276318752768,vou participar nesta sexta de um debate público sobre o desmonte na educação será às 18h30 no auditório da câmara municipal estarão também presentes tatiana roque professora da ufrj e leonel brizola vereador participem 
580,1181944759574765570,tem gente criticando meu apoio aos praças das forças armadas contra o pl da traição de bolsonaro justificando que eles não gostam nem votariam em mim não faço essa conta meu trabalho segue minhas convicções acredito na luta contra as desigualdades dentro e fora dos quartéis
581,1181911309258022912,bom dia logo mais na cj vamos votar a convocação do ministro do turismo pra que ele preste esclarecimentos sobre o esquema de desvio de dinheiro através de candidatas laranjas que teria abastecido caixa 2 de bolsonaro o pedido foi feito por mim e 
582,1181896569282535424,o psol é contra o pl 1645 que amplia a desigualdade existente dentro das forças armadas bolsonaro foi eleito afirmando que olharia pelos oficiais de baixa patente e hoje faz o exato oposto nós lutaremos contra essa injustiça 
583,1183125185748074496,apenas brasil e estônia não cobram impostos sobre lucros e dividendos por que deixar os ricos pagarem menos impostos enquanto as classes mais baixas carregam todo o peso tributárionós temos propostas para uma reforma tributária de verdade 
584,1183064788680761344,não é só a que não consegue encontrar uma coisa boa sequer no governo bolsonaro nesta entrevista para o a deputada fala sobre a política autoritária desse governo assista na íntegra em 
585,1182792997357928448,o número de praias do nordeste atingidas pelo óleo derramado no mar já passa de 150 segundo o ibamaa situação é grave e só prova a importância de fortalecer os órgãos de fiscalização e combate a crimes e desastres ambientais no brasil 
586,1182777898622537728,foto tirada hoje em atividade oficial do presidente jair bolsonaro em seu colo uma criança com uma arma de brinquedo na mãoum governo que estimula o comportamento violento vai colher cada vez mais violência revoltante que se use crianças para propagar esse discurso de ódio 
587,1182747383974825984,esses são os dois deputados que foram ao colégio pedro i no rj fazer vistoria política que nada mais é do que ódio e patrulhamento ideológicoreceberam a devida resposta dos estudantes ô mariele quero justiça não aceitamos deputado da milícia ✊🏾 
588,1182739045425827854,aumento do desmatamento na amazônia mês a mês de 2019 em comparação com 2018 segundo dados científicos do inpejunho 90julho 278agosto 2setembro 96a política ambiental e anticientífica de bolsonaro é criminosa
589,1182686018262183937,a democracia e a diversidade são mais fortes que a censura grande dia 👍
590,1182671744122982400,mais um jovem morto no rj durante operação policial desta vez na comunidade parapedro kelvin gomes de 17 anos foi baleado em uma barbearia outras quatro pessoas foram feridasquantos mais têm que morrer até essa guerra acabar toda solidariedade aos familiares e amigos
591,1182665598515462146,ministro da deseducação universidade pública é balbúrdia e desperdício de dinheirouniversidade pública pesquisa para curar o câncer
592,1182656453963845634, é de uma perversidade que assusta o governo tenta enganar moradores parlamentares e opinião pública dizendo que o ast…
593,1182460808812548096,é possível reduzir os impostos da maior parte da população aumentar os impostos dos super ricos é uma questão de justiçanós temos propostas para uma reforma tributária de verdade 
594,1182415311565398018,lindo registro do momento que preta ferreira se liberta depois de 109 dias de uma prisão injusta e arbitrária a luta vale a pena 💛🌻 pretalivre 📸 
595,1182405095419514890, tortura não é forma de disciplinar moro tortura é crime 
596,1182401743105265668, bolsonaro nos coloque na ocde i love youtrump e embaixada americana a gente vai se falando vamos marcaro brasil virou no máximo o parente chato para os eua e tem bolsonarista que aplaude esse capachismo vergonhoso
597,1182400410918670336,governo federal está procurando brechas para desrespeitar convenção internacional da qual o brasil é signatário bolsonaro não tem apreço algum pela democracia
598,1183190682321784837, não é questão ideológica é compromiso com a saúdea dep do psol na câmara integra o colegiado da comiss…
599,1183132805682864128,com ben ewencampen e jt scot vereadores do democratic socialists of america dsa de somervile massachusets conversando sobre experiências no parlamento e na construção de organizações socialistas 
600,1183109735874056192, você deve viver de jejum né depois ainda me perguntam se me incomodo com esses comentários cheios de ódio mas esse ódio é cheio de frustração e é reflexo de uma sociedade intolerante e desumana força amigo 
601,1183071085228630017, não é só a que não consegue encontrar uma coisa boa sequer no governo bolsonaro nesta entrevista para o 
602,1183058052817346561,as imagens do círio de nazaré no pará são sempre impressionantes momento de muita energia e união popular um abraço ao querido povo do pará que tanto orgulha e inspira o nosso brasil
603,1183024881832730625,feliz dia das crianças 😋 
